issue,word,pages
66,firs,13
66,first,11
66,first," 3–4, 6–7, 12–13, 18"
66,firstly,16
66,firstly,17
66,fitting,13
66,five, 13–14
66,fixed,18
66,flats,17
66,flimsy,11
66,fold,12
66,folded,12
66,follow,1
66,follow,11
66,follow,17
66,followed,9
66,following,14
66,following," 5, 7, 14, 18"
66,follows,1
66,food," 1, 3"
66,foot,1
66,football,15
66,for,7
66,for,13
66,for," 1–4, 6–20"
66,for," 3, 5, 8–9, 13, 15"
66,force,4
66,foreign,17
66,forget,18
66,forgiven,18
66,forgotten,13
66,form," 5, 15"
66,formed,8
66,fort,10
66,fort,10
66,forty, 7–9
66,forward," 4, 9–10"
66,fosse,1
66,foster,11
66,found," 5, 7, 9, 12, 16, 18"
66,founder," 7, 18"
66,four," 3, 5, 9, 14–15"
66,fragile,8
66,frame,6
66,framed,13
66,france,10
66,frank,18
66,freda,11
66,free, 12–13
66,fretwork,6
66,frfed,12
66,friendly,4
66,friends,9
66,friends," 7, 12–13"
66,friesian,13
66,frisian,13
66,from," 1, 3, 10, 14–15, 17"
66,from," 1, 3–15, 17–18"
66,front,7
66,fruitless,13
66,full," 3, 6, 17–18"
66,fully," 11, 15"
66,fun,20
66,fund,15
66,funds,1
66,further,6
66,further,10
66,further,10
66,further,18
66,fuselage,8
66,future,7
66,future,9
66,future,13
66,galleries,8
66,galleries,8
66,gamble,12
66,game, 11–13
66,gamer,6
66,games,9
66,garden,16
66,gardens,16
66,garlick,10
66,gas,8
66,gateway,6
66,gathered,6
66,gathering, 3–4
66,gatherings,10
66,gauge,5
66,gave," 7–8, 10, 17"
66,gay,10
66,gee,17
66,geert,13
66,gems,8
66,general,15
66,general," 5, 11"
66,generally,15
66,generation,3
66,geometrical,18
66,george,4
66,gerald," 7, 16"
66,gerrish,10
66,get," 5, 7–8, 10, 14"
66,gibsons,6
66,gillian,14
66,gilpin,16
66,girl," 7, 13, 15"
66,give," 8, 11, 18"
66,given,8
66,giving," 12–13, 15–16, 18"
66,glad,15
66,glance,18
66,glass,9
66,glory,18
66,gloucester,17
66,gloucestershire,4
66,gobbledeygook,6
66,good,1
66,good,11
66,good," 1, 3, 6, 11, 14, 17"
66,goodies,4
66,goodmint,7
66,got," 5, 8"
66,gotch,10
66,gothic,9
66,govedehut,12
66,gradually,14
66,gradually,14
66,graham," 4, 18"
66,gramercy,9
66,grammar,7
66,grand,14
66,grandfather,18
66,grandmother,9
66,granted,13
66,grateful,7
66,gratefully,18
66,grave,18
66,grave,18
66,grave,18
66,grave,18
66,gravestone,19
66,gravestone,19
66,great,17
66,great," 4, 9–10"
66,green,9
66,greenfield,4
66,grey,14
66,grounds,13
66,groups,16
66,growing,13
66,guide,14
66,guns,11
66,gus,10
66,gwr,17
66,habit,7
66,had,8
66,had," 3–13, 15–18"
66,hair,13
66,half,7
66,half," 7, 13"
66,hall,1
66,hall,1
66,hall," 1, 3"
66,hall," 1, 3"
66,hall," 4, 20"
66,hallsgrove,6
66,hampshire,1
66,hanburys,2
66,hand,11
66,hand,17
66,hand," 3, 6–7, 18"
66,handed,8
66,handed,13
66,handiwork,7
66,hanham,3
66,hankered,13
66,hannas," 14, 20"
66,hannass,8
66,haphazardly,11
66,happened,13
66,happened," 10, 13"
66,happiness,13
66,happiness,13
66,happy," 6, 13"
66,harbury,1
66,harbury,1
66,hard," 4, 15, 17"
66,hardboard,5
66,hardees,8
66,hardly," 11, 13, 18"
66,harpers,7
66,harrods,10
66,has,18
66,has," 1, 4–8, 10–11, 14–15, 18, 20"
66,hasty,13
66,hate,6
66,have,11
66,have,14
66,have," 1, 3–18, 20"
66,havent,5
66,having," 1, 8"
66,having," 5, 7, 15"
66,hawk,8
66,hayter,7
66,hayter,7
66,haytor,16
66,head," 1, 6"
66,headstone,18
66,health,3
66,hear,5
66,hearing,4
66,hears,13
66,hearts,13
66,hedges,18
66,held,9
66,held," 4, 9, 14–15"
66,help,13
66,help," 1, 6, 8, 10–11, 16–17"
66,help," 4, 15"
66,helpful, 7–8
66,helpless,13
66,henham,4
66,her,4
66,her,13
66,her,13
66,her,13
66,her," 3–4, 9, 13, 17"
66,here,13
66,here," 10, 18"
66,here," 7, 12–13, 15"
66,herne,5
66,hertfordshire,3
66,high,18
66,higher,7
66,hilda,18
66,him,13
66,him," 3, 10, 13"
66,himself,13
66,himself,13
66,hint," 13, 18"
66,his,13
66,his,18
66,his," 3–4, 6–9, 12–13, 16, 18"
66,historic,9
66,histories,18
66,history,4
66,history," 1, 13"
66,history," 3, 7, 9, 18"
66,hit,10
66,hobby,6
66,hobby,11
66,hold," 5, 12"
66,holding,4
66,holloway,7
66,home,17
66,homepage,13
66,hon,20
66,honiton,7
66,honorary,20
66,hope,6
66,hope," 1, 6, 8"
66,horse,7
66,horsebrasses,11
66,horses,8
66,hospital,16
66,host,20
66,hosted,3
66,hostilities,18
66,hotels,15
66,hounds,15
66,hours,5
66,hours," 6, 14"
66,house,6
66,house," 9, 14"
66,housed,8
66,household,14
66,houses,15
66,houtens,13
66,hovering,8
66,how," 7–8, 13"
66,however,7
66,however,18
66,hoytlewis,10
66,hrh,9
66,hudson," 3, 19"
66,hudsonpeacock,18
66,huge," 9, 14, 16"
66,hulton,15
66,humble,15
66,humiliation,13
66,hundreds," 9, 13"
66,hunt,11
66,hunting,8
66,huntsman,15
66,hurricane,8
66,husband,3
66,ian,10
66,ice,4
66,icoat,12
66,idea," 1, 8, 12–13, 16–17"
66,identification,11
66,identify,5
66,iea,15
66,igsaw,12
66,ilealh,12
66,ill,8
66,illustrate,7
66,illustrated," 11–12, 16"
66,illustrations,6
66,illustrations,16
66,image,7
66,imagine,8
66,important," 3, 7, 11"
66,impossible,5
66,impression,18
66,improve,12
66,incapacitation,15
66,inches,11
66,inches,14
66,inches,14
66,incidentally,18
66,include," 9, 15"
66,included," 3–4, 6"
66,including, 6–8
66,incomplete,11
66,increase,8
66,increasing,13
66,index,6
66,indian,11
66,indicate,18
66,indifference,13
66,individual," 3, 7, 11"
66,industry,7
66,inevitable,13
66,inexorable,13
66,infants,3
66,inform, 15–16
66,inhabited,14
66,initials,9
66,inside,12
66,insomnia,14
66,inspection,1
66,insurance,15
66,interchangeable,7
66,interest,7
66,interest," 4, 6, 8, 12, 15, 17–18"
66,interested," 3–5, 9, 18"
66,interesting,3
66,interesting, 7–8
66,interlocked,8
66,interlocking," 8, 11, 15"
66,internally,9
66,international,1
66,internet,13
66,into," 3, 8–9, 11, 13–14, 16"
66,introduction,16
66,invention,16
66,inventor,12
66,invited,8
66,ipswich,4
66,irrelevant,11
66,irresistible,13
66,island,8
66,isle,4
66,issue,18
66,issues,9
66,italian,9
66,italics,16
66,items," 1, 4, 11–12"
66,its,20
66,itself,9
66,itself,18
66,ives,5
66,ives,5
66,ivy,18
66,james,7
66,james," 7, 18"
66,jan,10
66,january,14
66,january,20
66,jed,9
66,jenny,3
66,jet,5
66,jet,17
66,jewellery,11
66,jig,3
66,jigroll,12
66,jigrolls,12
66,jigsaw,7
66,jigsaw,7
66,jigsaw,9
66,jigsaw,14
66,jigsaw,18
66,jigsaw," 1, 3–17"
66,jigsaw," 13, 16"
66,jigsaw," 4, 7, 11"
66,jigsaw," 4–6, 9, 14, 16"
66,jigsaw," 7, 11"
66,jigsaws,8
66,jigsaws,15
66,jigsaws,18
66,jigsaws," 1, 4, 9, 11–12"
66,jigsaws," 4–5, 9, 11–12"
66,jill," 3, 18"
66,jim,18
66,jim," 8, 18"
66,job,7
66,job,11
66,john,3
66,john," 3, 16"
66,johns,10
66,join," 1, 9"
66,jones,17
66,journals,11
66,jubilees,11
66,july,5
66,junction,1
66,june,13
66,just," 1, 3–4, 6, 8, 11, 13–14"
66,just," 6, 8"
66,keep," 6, 12"
66,keith," 3–4, 12, 18, 20"
66,kemon,14
66,kept," 5, 9"
66,kershaw,20
66,kevin,17
66,key,11
66,keynes,4
66,kindly,18
66,king," 4, 10, 18"
66,kitty,8
66,knew,13
66,know,13
66,know," 1, 3–5, 7–8, 11, 14"
66,knowledge,11
66,known, 4–5
66,kodak,17
66,kown,6
66,labels,11
66,labour,17
66,lack,14
66,lad,6
66,lambeth,12
66,lambeth," 18, 20"
66,lambeths,3
66,lame,4
66,landing,5
66,landmark,9
66,lane,1
66,language,6
66,large,5
66,large," 1, 5, 12, 16"
66,largest," 14, 16"
66,laser,17
66,laser,17
66,last,19
66,last," 4, 7, 9–10, 14"
66,late," 4–5, 16"
66,latest,16
66,latter,3
66,laughed,13
66,lazy,13
66,leading,5
66,leaflet,15
66,learned,4
66,least," 4, 14–15, 18"
66,leave,15
66,lecture,16
66,led," 6, 13"
66,lee,20
66,lee," 1, 3–4, 19–20"
66,left," 3, 7–8, 18"
66,leicester,1
66,leicester,4
66,leonards,14
66,leslie,12
66,less," 3, 7, 16"
66,let,14
66,let," 1, 4, 18"
66,letter," 3, 7, 10, 15"
66,letters,10
66,level," 5, 13"
66,levy,8
66,library,5
66,library, 5–6
66,lies," 6, 18"
66,life,15
66,life,15
66,life,20
66,life," 7, 13"
66,lifejong,7
66,lift,3
66,lifted,18
66,light,20
66,light," 5, 14"
66,lighting,1
66,like,13
66,like,17
66,like," 4–8, 13–14, 16, 18, 20"
66,likely,16
66,likeness,18
66,limited,5
66,limp,17
66,linda,14
66,linda," 8, 20"
66,line,7
66,line,17
66,liners,17
66,list,4
66,list,7
66,list,9
66,lithographic,16
66,little," 4–5, 7, 15"
66,lives,13
66,living," 13, 18"
66,loaned,5
66,local," 4, 7"
66,locate,18
66,located,9
66,locations,14
66,london,7
66,london,18
66,london," 4, 6, 14, 18"
66,long,5
66,long,8
66,longed,13
66,longer,12
66,longstaff,17
66,look," 4, 6, 9–10"
66,looked,13
66,looking," 3, 6–7, 13, 20"
66,loose,11
66,losing,12
66,lost,7
66,lot," 1, 6"
66,love,13
66,love,13
66,love," 4, 9"
66,loved," 10, 13"
66,lovely," 3, 6, 12"
66,lovers,13
66,lovett,10
66,loving,13
66,ltchington,1
66,ltd,15
66,ltd,18
66,lumar,17
66,lumar,17
66,lymington,20
66,machete,18
66,machine,6
66,made,17
66,made," 2–8, 10, 12, 14–16, 18"
66,magazines,11
66,maidens,3
66,mail,3
66,main," 11, 18, 20"
66,mainland,4
66,mainly,11
66,maintenance,18
66,majored,3
66,make,5
66,make,10
66,make," 4, 6–8, 17"
66,makers,7
66,makers,7
66,makeshift,12
66,making,7
66,making," 7, 14, 16, 20"
66,malcolm,6
66,male,15
66,mammoth," 4, 17"
66,manage,18
66,management,15
66,manager,8
66,mansion,9
66,manufacturer,16
66,manufacturers,6
66,manufacturers,18
66,manufacturers," 4, 17"
66,manufacturing,4
66,many,1
66,many," 1, 3–4, 7, 11, 14, 16–17"
66,many," 6, 16–17"
66,map,19
66,map," 3, 16"
66,march,4
66,marie,20
66,mark,4
66,mark,9
66,marked,12
66,market,11
66,market,12
66,market,17
66,marketed,3
66,marketing,9
66,marks,11
66,marriage,13
66,martin,4
66,martland,8
66,martlands,18
66,marty,10
66,matchboxes,11
66,matchstick,14
66,material,12
66,material,12
66,material," 8, 18"
66,maternity,15
66,mathematics,8
66,may,7
66,may," 11, 18"
66,maybe,13
66,meaning,13
66,means," 7, 12, 16, 20"
66,meant," 7, 17"
66,meanwhile,17
66,measured,14
66,medals,11
66,medical,15
66,meeting,5
66,meeting," 1, 3–4, 9–10, 20"
66,meeting," 3, 20"
66,meeting," 3, 9, 18"
66,melling,1
66,melling,3
66,melling," 9, 12, 14–15, 20"
66,melted,13
66,member,6
66,member," 1, 3–4, 6–7, 9–11, 14–15, 17"
66,members,15
66,members,18
66,members,18
66,members," 3, 7"
66,members," 6, 8, 13"
66,men,15
66,mention,7
66,meredith,17
66,messengers,15
66,messengers,15
66,met," 11, 17"
66,meteorologist,4
66,michael,10
66,mid,17
66,mid,17
66,middle,17
66,middle,18
66,might," 4, 7, 12"
66,mike," 11, 20"
66,million,17
66,milton,4
66,mind,14
66,miniature,17
66,mirror,7
66,mirrored,7
66,misbehaviour,13
66,misfortune,11
66,miss,8
66,missed,18
66,model,17
66,model," 8, 14"
66,moment,7
66,money,1
66,money,6
66,money," 6, 17"
66,monogram,9
66,months,4
66,months,11
66,mood," 6, 17"
66,more,7
66,more,10
66,more,13
66,more,17
66,more," 1, 3–4, 7–8, 11–16, 18"
66,morning," 9, 14"
66,most,1
66,most," 5, 7–9, 11–12, 14, 16"
66,motto,3
66,mounted,15
66,moved,1
66,movement,13
66,mrs,4
66,much," 3–4, 6–8, 15–16, 18"
66,multistory,17
66,museum,7
66,museum,8
66,must," 8, 11, 14, 18"
66,mutual,13
66,name," 3, 7, 15"
66,named,3
66,narrow,11
66,national,17
66,national," 9, 15"
66,nations,4
66,native,8
66,natural,18
66,naturally,11
66,nature,18
66,nature,18
66,near," 3, 6–7, 10, 18, 20"
66,nearly," 5, 14"
66,necessarily,11
66,necessary," 12, 18"
66,necessitous,15
66,need," 11, 13"
66,needed,17
66,neglecting,13
66,neither," 3, 13"
66,net,6
66,netherlands,1
66,netherlands,13
66,never," 8, 13"
66,nevertheless,11
66,new,4
66,new," 1, 8–9, 16"
66,new," 3–4, 6, 9–10, 14, 17"
66,newent,4
66,newington,18
66,newington,18
66,news," 5, 13"
66,newspapers,11
66,next," 4, 6, 8, 13–14"
66,nice,5
66,night,14
66,night,14
66,night,17
66,noah,4
66,noahs,3
66,nonconformist,18
66,north,1
66,north,3
66,north," 7, 18"
66,nostalgia,17
66,not,6
66,not," 1, 3–8, 11–14, 18"
66,not," 4, 6"
66,note," 5, 16"
66,nothing," 11, 14"
66,novelty,7
66,november,1
66,november," 1, 20"
66,now,8
66,now,13
66,now," 7–8, 11–13, 17–18"
66,now," 9, 18"
66,number," 4, 7, 14, 16–17"
66,numbered,15
66,numerous,7
66,obe,10
66,objective,15
66,observed,13
66,obtain,7
66,obtaining,5
66,obvious,13
66,occupation,15
66,occupied,9
66,odd,6
66,off,17
66,off," 1, 18"
66,offer,11
66,office,6
66,offices,15
66,often," 7, 13"
66,oil,8
66,oilette,15
66,old,3
66,old,6
66,old,7
66,old," 3–5, 7–8, 11–12, 15, 17"
66,older," 3, 17"
66,once,4
66,once,8
66,once,13
66,one,1
66,one,4
66,one,12
66,one," 1, 3–4, 7–14, 16, 18–19"
66,one," 6–7, 11–12, 18"
66,onepiece,3
66,ones," 8, 12"
66,only,5
66,only," 4, 7–8, 11, 16, 18"
66,ooct«a,20
66,ope,12
66,opened," 9, 13"
66,opening,11
66,opening,15
66,operated,9
66,opportunity," 4, 9"
66,optical,15
66,orange,5
66,orange,5
66,order," 6, 10"
66,ordinary,9
66,ordinary,15
66,ore,4
66,organisation,4
66,organised," 4, 9"
66,original," 1, 8, 11"
66,ornamentation,9
66,ornaments,9
66,orphan,15
66,other,7
66,other,11
66,other," 3–4, 7–8, 11–13, 17–18"
66,others," 3, 7, 16–17"
66,others," 3, 9, 17"
66,our," 1, 3–4, 7–11"
66,ourselves,5
66,out,12
66,out," 3–5, 7–8, 11–12, 14, 16"
66,outlet,8
66,outriders,11
66,outstanding,17
66,over,17
66,over,18
66,over," 5–6, 10–12, 14"
66,overseas,11
66,overton,1
66,overviews,11
66,owl,15
66,own," 8, 12–13"
66,owned,17
66,owner,8
66,ownermanaging,18
66,oyez,4
66,packaging,9
66,packed,18
66,packers,15
66,packet," 4, 12"
66,packing,6
66,packing,6
66,pages,6
66,pages,6
66,paichi,12
66,paid,15
66,painfully,13
66,paintings,6
66,paintings,6
66,pairs,11
66,pale," 13, 15"
66,paper,6
66,par,9
66,par,9
66,parade,1
66,parade,17
66,parade," 1, 14"
66,parallel,7
66,paralysed,15
66,park,9
66,park," 1, 18"
66,parking,1
66,parley,9
66,parley,9
66,parliament,11
66,parrot,7
66,pars,9
66,parsonage,5
66,part," 5, 8, 13, 15"
66,particular,7
66,partner,4
66,party,11
66,pass,18
66,passed,18
66,passing,6
66,past,16
66,past,18
66,past," 13, 18"
66,pasteboard,11
66,pat,10
66,path,18
66,paths,18
66,patterned,9
66,paul,10
66,pauls,6
66,paving,18
66,pay," 1, 11"
66,peacock,18
66,peacock,18
66,peacock," 3, 18–19"
66,peacocks,18
66,pears," 3, 16"
66,penned,7
66,penny,15
66,penny," 1, 4, 9, 12, 14, 20"
66,pennycouk,1
66,pensions,15
66,people,2
66,people,6
66,people," 1, 4, 6, 8–9, 12, 15–16"
66,peoples,4
66,per," 1, 7–9"
66,perceptible,13
66,perfect,13
66,performing," 3, 7"
66,perhaps,7
66,perhaps,14
66,perhaps," 4, 9, 14"
66,period, 3–4
66,permitted,6
66,person,1
66,personal,11
66,personalised,9
66,persuasion,6
66,peter,17
66,pews,4
66,phil,3
66,philmar,19
66,phoenix,19
66,photochrom,14
66,photocopies,11
66,photograph,18
66,photograph," 1, 8, 10–11, 14, 18"
66,photos,8
66,phrases,13
66,picture,3
66,picture,3
66,picture,12
66,picture," 3, 5"
66,picture," 3–4, 7, 14, 16–18"
66,picture," 4–5, 16"
66,pictures,4
66,pictures,4
66,pictures,5
66,picturesque,3
66,piece,14
66,piece,17
66,piece," 3, 5, 7–8, 10–14, 18"
66,piece, 8–9
66,piece," 9, 16"
66,pieces,7
66,pieces," 5, 7, 9, 14–15"
66,pieces," 7, 9–10, 14"
66,piecework,7
66,pinned,7
66,pioneers,17
66,pitch,18
66,pitiable,13
66,place,13
66,place," 8, 13, 17–18"
66,places,19
66,plain,9
66,plan," 6, 8"
66,planning,6
66,playing,15
66,pleasant,4
66,please,3
66,please,7
66,please," 1, 4, 11"
66,please," 1, 4, 6, 12, 18, 20"
66,pleasing,1
66,plug,5
66,plywood," 12, 16–17"
66,point,7
66,pointed,12
66,pointers,11
66,poliomyelitis,15
66,polite,13
66,population,18
66,poring,6
66,portapuzzle,11
66,portapuzzle,11
66,porter,15
66,porters,15
66,porters,15
66,porters,15
66,possessor,7
66,possible," 1, 6"
66,possible," 8, 16"
66,post," 4, 6, 14"
66,postcard," 11, 14"
66,postcard," 5, 14"
66,postcardsize,15
66,posted,1
66,posterity,7
66,postman,15
66,practice,7
66,praise,3
66,pratt,12
66,pratt,12
66,precisely,18
66,prefer,12
66,prendergast,10
66,prepared,8
66,present,16
66,presented,13
66,preserve,17
66,preserved,18
66,president,20
66,press,17
66,press,17
66,pressing,17
66,preston,17
66,presume,5
66,pretty," 3, 16"
66,previous,3
66,previous," 3, 20"
66,prewar," 4, 12"
66,price,16
66,price,17
66,price," 4, 7, 17, 20"
66,priced,9
66,pride,13
66,primitive,16
66,prince,10
66,print,3
66,print," 5, 18"
66,printed,11
66,printing,15
66,printing,16
66,prior,7
66,private,7
66,prize,15
66,prizes,15
66,pro,15
66,probably,16
66,problem," 5, 12–13"
66,processes,8
66,produced,18
66,produced," 1, 3–4, 7, 14"
66,producing," 12, 16"
66,product," 3, 11–12"
66,production," 3, 5, 11–12"
66,products,7
66,programme,20
66,project,6
66,promised,8
66,promises,1
66,promoting,3
66,promotional," 2, 6"
66,promotional," 3, 6"
66,proprietor,7
66,prosperous,15
66,proves,2
66,provide,15
66,provided,15
66,providing," 7, 15"
66,publish,7
66,published," 4, 10"
66,publisher,6
66,pug,9
66,pulled,13
66,purposes,17
66,pursue,8
66,push,18
66,pushfit,3
66,put," 7, 12–13, 16"
66,putting,3
66,puzze,11
66,puzzle,3
66,puzzle,7
66,puzzle,8
66,puzzle,11
66,puzzle,14
66,puzzle,15
66,puzzle, 1–19
66,puzzle," 3, 5, 7, 9, 12–14"
66,puzzle," 3, 5, 7–9, 12–13, 16"
66,puzzle," 5–7, 9, 16–17, 19"
66,puzzler,12
66,puzzlers," 1, 3"
66,puzzles,7
66,puzzles,7
66,puzzles,7
66,puzzles,8
66,puzzles,16
66,puzzles," 1, 3–8, 12, 15–17"
66,puzzles," 2, 6–7, 9, 14, 16"
66,puzzles," 4, 13"
66,puzzles," 7–9, 13, 16–18"
66,quality,6
66,quality,17
66,quality," 8, 17–18"
66,quarterly,3
66,quarters,7
66,queen,3
66,queen,10
66,queenie,18
66,queens,18
66,question,13
66,question," 7, 11"
66,quiet,12
66,quite," 9, 13, 18"
66,race,12
66,rachel, 2–3
66,raiding,11
66,railway,11
66,railway,11
66,railway,17
66,railway,17
66,raise," 15, 17"
66,raised," 1, 15"
66,range," 4, 11, 17"
66,raphael," 3, 13, 15"
66,rare,8
66,rate,8
66,rather," 8, 11, 16"
66,ray,10
66,rds,8
66,reach,3
66,reached," 1, 8, 11"
66,read,13
66,reading, 13–14
66,real,18
66,realise,13
66,realised,12
66,really," 7, 13"
66,reason,14
66,reasonable,16
66,reassured,14
66,receive,1
66,received," 9, 14, 18"
66,recent," 5, 12–14"
66,reckoned,15
66,recognisable,16
66,recognised," 7, 9"
66,recommended,14
66,record,15
66,recreation,16
66,red,13
66,reference,7
66,reflecting,17
66,regain,18
66,regarding,5
66,regime,4
66,regional,9
66,register,12
66,regular," 11, 18"
66,related,11
66,related," 1, 3, 6, 8, 11"
66,relaxation,12
66,relied,15
66,religious,14
66,religious,18
66,remark," 8, 13"
66,remarkably,17
66,remarkably,18
66,remarks,5
66,remembered,9
66,reminiscences,11
66,removed,3
66,reoriented,5
66,repelled,11
66,replace,5
66,replaced,18
66,replacement,8
66,reports," 1, 3"
66,represented,3
66,represents,12
66,request,11
66,request," 11, 14"
66,requested,18
66,required,18
66,required,20
66,requires,18
66,research," 11, 15"
66,research," 11, 17–18"
66,researcher,11
66,researching,4
66,researching,6
66,reserve,18
66,resist,13
66,response,11
66,restaurants,8
66,restore,17
66,result," 7, 11, 14"
66,resulted,13
66,ret,4
66,retail,15
66,retain,12
66,retired,12
66,revealed," 3, 7–9"
66,revolted,13
66,reynolds,9
